keyword,volume,cpc,competition,difficulty,word_count,char_count,is_long_tail,has_number,has_question_word,intent,opportunity_score,cluster,cluster_label
email marketing courses free best,330.0,0.755,,18.0,5,33,1,0,0,Commercial,33.91096999728983,1,"marketing, email marketing, email"
how to email marketing courses free,1725.0,0.755,,33.666666666666664,6,35,1,0,1,Informational,28.51913087358064,1,"marketing, email marketing, email"
free email marketing courses free,23.0,0.755,,10.555555555555555,5,33,1,0,0,Navigational,36.696223003965144,1,"marketing, email marketing, email"
email marketing courses free for beginners,786.0,0.755,,59.88888888888889,6,42,1,0,0,Navigational,17.44137957405586,1,"marketing, email marketing, email"
tools email marketing courses free,63.0,0.755,,34.0,5,34,1,0,0,Navigational,27.343529886917324,3,"tools, marketing tools, free"
email marketing courses free 2026,870.0,0.755,,14.000000000000002,5,33,1,1,0,Navigational,35.849612917144334,1,"marketing, email marketing, email"
email marketing courses free vs,1614.0,0.755,,37.333333333333336,5,31,1,0,0,Commercial,26.982854273388323,0,"vs, sample, marketing sample"
email marketing courses free guide,23.0,0.755,,3.6666666666666674,5,34,1,0,0,Informational,39.4517785595207,1,"marketing, email marketing, email"
email marketing courses free tips,291.0,0.755,,18.11111111111111,5,33,1,0,0,Informational,33.842068008633674,1,"marketing, email marketing, email"
email marketing courses free near me,25.0,0.755,,16.222222222222225,6,36,1,0,0,Commercial,34.43081057033498,1,"marketing, email marketing, email"
price email marketing courses free,6826.0,0.755,,26.555555555555554,5,34,1,0,0,Commercial,34.562496677613645,1,"marketing, email marketing, email"
software email marketing courses free,957.0,0.755,,99.66666666666667,5,37,1,0,0,Navigational,1.6375053875653398,7,"software, marketing software, strategy"
email marketing courses free course,359.0,0.755,,87.88888888888889,5,35,1,0,0,Navigational,5.9736008207635045,2,"course, marketing course, email marketing"
examples email marketing courses free,62.0,0.755,,11.0,5,37,1,0,0,Informational,36.54290277039908,1,"marketing, email marketing, email"
app email marketing courses free,1537.0,0.755,,52.33333333333333,5,32,1,0,0,Navigational,20.934566301483144,1,"marketing, email marketing, email"
review email marketing courses free,567.0,0.755,,65.88888888888889,5,35,1,0,0,Commercial,14.904041056559311,1,"marketing, email marketing, email"
email marketing courses free checklist,31.0,0.755,,96.22222222222221,5,38,1,0,0,Navigational,2.4345732694444746,1,"marketing, email marketing, email"
template email marketing courses free,396.0,0.755,,41.22222222222222,5,37,1,0,0,Navigational,24.663470798605385,1,"marketing, email marketing, email"
ideas email marketing courses free,113.0,0.755,,73.55555555555556,5,34,1,0,0,Navigational,11.552663490607564,1,"marketing, email marketing, email"
strategy email marketing courses free,334.0,0.755,,7.000000000000001,5,37,1,0,0,Navigational,38.31347846336283,7,"software, marketing software, strategy"
best email marketing course free,205.0,0.755,,22.11111111111111,5,32,1,0,0,Commercial,32.18813598806425,2,"course, marketing course, email marketing"
email marketing course free how to,227.0,0.755,,80.0,6,34,1,0,1,Informational,9.046376995910176,2,"course, marketing course, email marketing"
email marketing course free free,30.0,0.755,,71.77777777777777,5,32,1,0,0,Navigational,12.211723930704,2,"course, marketing course, email marketing"
for beginners email marketing course free,304.0,0.755,,95.77777777777779,6,41,1,0,0,Navigational,2.783553856704244,2,"course, marketing course, email marketing"
tools email marketing course free,173.0,0.755,,16.222222222222225,5,33,1,0,0,Navigational,34.52362381503583,2,"course, marketing course, email marketing"
email marketing course free 2026,799.0,0.755,,63.44444444444445,5,32,1,1,0,Navigational,16.027309866570878,2,"course, marketing course, email marketing"
vs email marketing course free,455.0,0.755,,14.000000000000002,5,30,1,0,0,Commercial,35.589359562070975,2,"course, marketing course, email marketing"
email marketing course free guide,2739.0,0.755,,80.66666666666666,5,33,1,0,0,Informational,10.355027023085212,2,"course, marketing course, email marketing"
tips email marketing course free,1118.0,0.755,,86.11111111111111,5,32,1,0,0,Informational,7.160693369225664,2,"course, marketing course, email marketing"
email marketing course free near me,18.0,0.755,,86.11111111111111,6,35,1,0,0,Commercial,6.470865199151674,2,"course, marketing course, email marketing"
email marketing course free price,154.0,0.755,,45.0,5,33,1,0,0,Commercial,23.000597490077997,2,"course, marketing course, email marketing"
email marketing course free software,3471.0,0.755,,12.666666666666664,5,36,1,0,0,Navigational,38.01407631444353,2,"course, marketing course, email marketing"
email marketing course free course,157.0,0.755,,12.333333333333336,5,34,1,0,0,Navigational,36.069145506299414,2,"course, marketing course, email marketing"
email marketing course free examples,379.0,0.755,,84.44444444444444,5,36,1,0,0,Informational,7.3639209289062615,2,"course, marketing course, email marketing"
app email marketing course free,2026.0,0.755,,36.22222222222222,5,31,1,0,0,Navigational,27.685670723351386,2,"course, marketing course, email marketing"
email marketing course free review,369.0,0.755,,13.777777777777775,5,34,1,0,0,Commercial,35.62431643039044,2,"course, marketing course, email marketing"
checklist email marketing course free,141.0,0.755,,41.66666666666667,5,37,1,0,0,Navigational,24.32577830867409,2,"course, marketing course, email marketing"
template email marketing course free,34.0,0.755,,34.0,5,36,1,0,0,Navigational,27.3253435078881,2,"course, marketing course, email marketing"
email marketing course free ideas,7990.0,0.755,,31.77777777777778,5,33,1,0,0,Navigational,33.203571415966685,2,"course, marketing course, email marketing"
strategy email marketing course free,237.0,0.755,,53.888888888888886,5,36,1,0,0,Navigational,19.497092605537116,2,"course, marketing course, email marketing"
ईमेल मार्केटिंग क्या है best,1061.0,0.755,,89.33333333333334,5,28,1,0,0,Commercial,5.836058838796575,1,"marketing, email marketing, email"
ईमेल मार्केटिंग क्या है how to,376.0,0.755,,18.88888888888889,6,30,1,0,1,Informational,33.58426180157374,1,"marketing, email marketing, email"
ईमेल मार्केटिंग क्या है free,119.0,0.755,,26.77777777777778,5,28,1,0,0,Navigational,30.267537300828167,1,"marketing, email marketing, email"
for beginners ईमेल मार्केटिंग क्या है,16.0,0.755,,4.888888888888889,6,37,1,0,0,Navigational,38.958499855004064,1,"marketing, email marketing, email"
ईमेल मार्केटिंग क्या है tools,1928.0,0.755,,24.333333333333332,5,29,1,0,0,Navigational,32.37976886011854,1,"marketing, email marketing, email"
ईमेल मार्केटिंग क्या है 2026,1047.0,0.755,,47.11111111111111,5,28,1,1,0,Navigational,22.716168096429985,1,"marketing, email marketing, email"
ईमेल मार्केटिंग क्या है vs,266.0,0.755,,62.88888888888889,5,26,1,0,0,Commercial,15.915278984566337,0,"vs, sample, marketing sample"
guide ईमेल मार्केटिंग क्या है,883.0,0.755,,48.888888888888886,5,29,1,0,0,Informational,21.90220987632602,1,"marketing, email marketing, email"
tips ईमेल मार्केटिंग क्या है,2050.0,0.755,,25.77777777777778,5,28,1,0,0,Informational,31.878499297567142,1,"marketing, email marketing, email"
ईमेल मार्केटिंग क्या है near me,332.0,0.755,,56.55555555555556,6,31,1,0,0,Commercial,18.49000200810411,1,"marketing, email marketing, email"
price ईमेल मार्केटिंग क्या है,2525.0,0.755,,5.888888888888889,5,29,1,0,0,Commercial,40.131935199291014,1,"marketing, email marketing, email"
software ईमेल मार्केटिंग क्या है,1329.0,0.755,,70.77777777777779,5,32,1,0,0,Navigational,13.426348287909553,7,"software, marketing software, strategy"
course ईमेल मार्केटिंग क्या है,25.0,0.755,,6.333333333333332,5,30,1,0,0,Navigational,38.38636612589053,1,"marketing, email marketing, email"
ईमेल मार्केटिंग क्या है examples,366.0,0.755,,27.555555555555557,5,32,1,0,0,Informational,30.11132396972458,1,"marketing, email marketing, email"
app ईमेल मार्केटिंग क्या है,1554.0,0.755,,30.0,5,27,1,0,0,Navigational,29.878560615626704,1,"marketing, email marketing, email"
ईमेल मार्केटिंग क्या है review,3644.0,0.755,,78.55555555555556,5,30,1,0,0,Commercial,11.76701191654507,1,"marketing, email marketing, email"
ईमेल मार्केटिंग क्या है checklist,301.0,0.755,,78.99999999999999,5,33,1,0,0,Navigational,9.492783618260619,1,"marketing, email marketing, email"
template ईमेल मार्केटिंग क्या है,536.0,0.755,,30.66666666666667,5,32,1,0,0,Navigational,28.973489333382478,1,"marketing, email marketing, email"
ideas ईमेल मार्केटिंग क्या है,755.0,0.755,,83.66666666666667,5,29,1,0,0,Navigational,7.910827850879028,1,"marketing, email marketing, email"
strategy ईमेल मार्केटिंग क्या है,260.0,0.755,,42.44444444444444,5,32,1,0,0,Navigational,24.08929406323462,1,"marketing, email marketing, email"
free email marketing template best,991.0,0.755,,69.66666666666667,5,34,1,0,0,Commercial,13.658827349185806,1,"marketing, email marketing, email"
how to free email marketing template,83.0,0.755,,13.444444444444445,6,36,1,0,1,Informational,35.578294439504525,1,"marketing, email marketing, email"
free free email marketing template,4062.0,0.755,,67.11111111111111,5,34,1,0,0,Navigational,16.606924398950966,1,"marketing, email marketing, email"
for beginners free email marketing template,1958.0,0.755,,18.555555555555557,6,43,1,0,0,Navigational,34.70969346677711,1,"marketing, email marketing, email"
tools free email marketing template,302.0,0.755,,30.555555555555557,5,35,1,0,0,Navigational,28.871188512556635,3,"tools, marketing tools, free"
2026 free email marketing template,116.0,0.755,,66.55555555555556,5,34,1,1,0,Navigational,14.354544840162308,1,"marketing, email marketing, email"
vs free email marketing template,870.0,0.755,,24.444444444444443,5,32,1,0,0,Commercial,31.671835139366557,0,"vs, sample, marketing sample"
guide free email marketing template,104.0,0.755,,60.55555555555555,5,35,1,0,0,Informational,16.74701944194332,1,"marketing, email marketing, email"
tips free email marketing template,13857.0,0.755,,2.666666666666667,5,34,1,0,0,Informational,48.5273084729785,1,"marketing, email marketing, email"
free email marketing template near me,74.0,0.755,,84.88888888888889,6,37,1,0,0,Commercial,6.994872613062516,1,"marketing, email marketing, email"
free email marketing template price,494.0,0.755,,80.77777777777779,5,35,1,0,0,Commercial,8.902705995171571,1,"marketing, email marketing, email"
software free email marketing template,172.0,0.755,,0.33333333333333315,5,38,1,0,0,Navigational,40.87855225407315,7,"software, marketing software, strategy"
free email marketing template course,100.0,0.755,,38.77777777777778,5,36,1,0,0,Navigational,25.455622086981432,1,"marketing, email marketing, email"
examples free email marketing template,1294.0,0.755,,93.11111111111111,5,38,1,0,0,Informational,4.471065876437503,1,"marketing, email marketing, email"
app free email marketing template,172.0,0.755,,77.22222222222223,5,33,1,0,0,Navigational,10.12299669851759,1,"marketing, email marketing, email"
review free email marketing template,627.0,0.755,,83.77777777777779,5,36,1,0,0,Commercial,7.786112492098699,1,"marketing, email marketing, email"
checklist free email marketing template,999.0,0.755,,26.444444444444443,5,39,1,0,0,Navigational,30.952733170220686,1,"marketing, email marketing, email"
free email marketing template template,109.0,0.755,,68.0,5,38,1,0,0,Navigational,13.772377246756784,1,"marketing, email marketing, email"
free email marketing template ideas,752.0,0.755,,82.33333333333333,5,35,1,0,0,Navigational,8.442279834657617,1,"marketing, email marketing, email"
strategy free email marketing template,121.0,0.755,,21.88888888888889,5,38,1,0,0,Navigational,32.22434708942022,1,"marketing, email marketing, email"
best best email marketing software,1123.0,0.755,,23.555555555555554,5,34,1,0,0,Commercial,32.18605117403913,7,"software, marketing software, strategy"
best email marketing software how to,1328.0,0.755,,77.55555555555556,6,36,1,0,1,Commercial,10.714610060280197,7,"software, marketing software, strategy"
free best email marketing software,365.0,0.755,,68.22222222222223,5,34,1,0,0,Commercial,13.84403018653966,7,"software, marketing software, strategy"
for beginners best email marketing software,540.0,0.755,,30.777777777777782,6,43,1,0,0,Commercial,28.93155335501103,7,"software, marketing software, strategy"
tools best email marketing software,20481.0,0.755,,68.33333333333333,5,35,1,0,0,Commercial,26.41466162319375,7,"software, marketing software, strategy"
2026 best email marketing software,1261.0,0.755,,44.111111111111114,5,34,1,1,0,Commercial,24.050371031335285,7,"software, marketing software, strategy"
best email marketing software vs,616.0,0.755,,92.77777777777779,5,32,1,0,0,Commercial,4.1792142103979595,7,"software, marketing software, strategy"
best email marketing software guide,372.0,0.755,,20.111111111111114,5,35,1,0,0,Commercial,33.092864446611856,7,"software, marketing software, strategy"
tips best email marketing software,95.0,0.755,,50.66666666666667,5,34,1,0,0,Commercial,20.696930948834634,7,"software, marketing software, strategy"
best email marketing software near me,364.0,0.755,,96.55555555555556,6,37,1,0,0,Commercial,2.5100697366880778,7,"software, marketing software, strategy"
best email marketing software price,17.0,0.755,,17.11111111111111,5,35,1,0,0,Commercial,34.07023808263343,7,"software, marketing software, strategy"
best email marketing software software,190.0,0.755,,48.55555555555556,5,38,1,0,0,Commercial,21.600951462512743,7,"software, marketing software, strategy"
best email marketing software course,194.0,0.755,,0.44444444444444486,5,36,1,0,0,Commercial,40.84790437303018,7,"software, marketing software, strategy"
examples best email marketing software,226.0,0.755,,99.66666666666667,5,38,1,0,0,Commercial,1.1790832127252608,7,"software, marketing software, strategy"
best email marketing software app,127.0,0.755,,30.44444444444444,5,33,1,0,0,Commercial,28.805887566307494,7,"software, marketing software, strategy"
best email marketing software review,105.0,0.755,,3.555555555555555,5,36,1,0,0,Commercial,39.547646558461565,7,"software, marketing software, strategy"
checklist best email marketing software,5698.0,0.755,,47.55555555555555,5,39,1,0,0,Commercial,25.455109245028684,7,"software, marketing software, strategy"
template best email marketing software,315.0,0.755,,78.0,5,38,1,0,0,Commercial,9.901563249516098,7,"software, marketing software, strategy"
ideas best email marketing software,637.0,0.755,,97.33333333333333,5,35,1,0,0,Commercial,2.370161435058971,7,"software, marketing software, strategy"
strategy best email marketing software,513.0,0.755,,86.22222222222221,5,38,1,0,0,Commercial,6.736843431240532,7,"software, marketing software, strategy"
email marketing jobs work from home best,246.0,0.755,,23.555555555555554,7,40,1,0,0,Commercial,31.636069987534686,1,"marketing, email marketing, email"
how to email marketing jobs work from home,598.0,0.755,,6.666666666666667,8,42,1,0,1,Informational,38.61237055751392,1,"marketing, email marketing, email"
email marketing jobs work from home free,601.0,0.755,,97.44444444444444,7,40,1,0,0,Navigational,2.3031407959575567,1,"marketing, email marketing, email"
email marketing jobs work from home for beginners,1239.0,0.755,,63.55555555555556,8,49,1,0,0,Navigational,16.25879669015603,1,"marketing, email marketing, email"
email marketing jobs work from home tools,2326.0,0.755,,25.333333333333336,7,41,1,0,0,Navigational,32.229361234381656,1,"marketing, email marketing, email"
email marketing jobs work from home 2026,1105.0,0.755,,86.8888888888889,7,40,1,1,0,Navigational,6.84142974337731,1,"marketing, email marketing, email"
email marketing jobs work from home vs,955.0,0.755,,36.55555555555555,7,38,1,0,0,Commercial,26.880695598973293,1,"marketing, email marketing, email"
email marketing jobs work from home guide,131.0,0.755,,75.55555555555556,7,41,1,0,0,Informational,10.763951587936047,1,"marketing, email marketing, email"
tips email marketing jobs work from home,767.0,0.755,,54.888888888888886,7,40,1,0,0,Informational,19.429464360209128,1,"marketing, email marketing, email"
near me email marketing jobs work from home,1042.0,0.755,,17.11111111111111,8,43,1,0,0,Commercial,34.71303251383874,1,"marketing, email marketing, email"
email marketing jobs work from home price,264.0,0.755,,90.66666666666666,7,41,1,0,0,Commercial,4.80291364041873,1,"marketing, email marketing, email"
software email marketing jobs work from home,282.0,0.755,,43.333333333333336,7,44,1,0,0,Navigational,23.74753507108055,1,"marketing, email marketing, email"
course email marketing jobs work from home,216.0,0.755,,69.55555555555554,7,42,1,0,0,Navigational,13.21725649198722,1,"marketing, email marketing, email"
email marketing jobs work from home examples,253.0,0.755,,34.888888888888886,7,44,1,0,0,Informational,27.1071264698291,1,"marketing, email marketing, email"
app email marketing jobs work from home,272.0,0.755,,92.55555555555556,7,39,1,0,0,Navigational,4.0523750170091635,1,"marketing, email marketing, email"
email marketing jobs work from home review,120.0,0.755,,84.33333333333334,7,42,1,0,0,Commercial,7.245942195124192,1,"marketing, email marketing, email"
checklist email marketing jobs work from home,164.0,0.755,,92.44444444444446,7,45,1,0,0,Navigational,4.029090877482701,1,"marketing, email marketing, email"
email marketing jobs work from home template,48.0,0.755,,92.0,7,44,1,0,0,Navigational,4.134123139143591,1,"marketing, email marketing, email"
email marketing jobs work from home ideas,2187.0,0.755,,33.666666666666664,7,41,1,0,0,Navigational,28.808858705011716,1,"marketing, email marketing, email"
strategy email marketing jobs work from home,1101.0,0.755,,43.11111111111111,7,44,1,0,0,Navigational,24.35003238841544,1,"marketing, email marketing, email"
work home jobs email marketing best,2306.0,0.755,,56.888888888888886,6,35,1,0,0,Commercial,19.594596681794467,1,"marketing, email marketing, email"
how to work home jobs email marketing,129.0,0.755,,67.77777777777779,7,37,1,0,1,Informational,13.873808466010656,1,"marketing, email marketing, email"
free work home jobs email marketing,1417.0,0.755,,77.66666666666667,6,35,1,0,0,Navigational,10.725978985959918,1,"marketing, email marketing, email"
work home jobs email marketing for beginners,356.0,0.755,,68.44444444444444,7,44,1,0,0,Navigational,13.749497248986534,1,"marketing, email marketing, email"
tools work home jobs email marketing,49.0,0.755,,6.333333333333332,6,36,1,0,0,Navigational,38.40141692232851,1,"marketing, email marketing, email"
2026 work home jobs email marketing,5743.0,0.755,,45.55555555555556,6,35,1,1,0,Navigational,26.283329488349892,1,"marketing, email marketing, email"
work home jobs email marketing vs,180.0,0.755,,73.1111111111111,6,33,1,0,0,Commercial,11.77245807510803,1,"marketing, email marketing, email"
guide work home jobs email marketing,1884.0,0.755,,93.44444444444444,6,36,1,0,0,Informational,4.7077312888711305,1,"marketing, email marketing, email"
tips work home jobs email marketing,501.0,0.755,,88.0,6,35,1,0,0,Informational,6.018206921910426,1,"marketing, email marketing, email"
work home jobs email marketing near me,4398.0,0.755,,67.77777777777779,7,38,1,0,0,Commercial,16.550968882415987,1,"marketing, email marketing, email"
price work home jobs email marketing,161.0,0.755,,90.77777777777779,6,36,1,0,0,Commercial,4.693876194594622,1,"marketing, email marketing, email"
software work home jobs email marketing,1582.0,0.755,,6.333333333333332,6,39,1,0,0,Navigational,39.36278654480435,1,"marketing, email marketing, email"
course work home jobs email marketing,6952.0,0.755,,99.0,6,37,1,0,0,Navigational,5.6637355811352545,1,"marketing, email marketing, email"
examples work home jobs email marketing,514.0,0.755,,89.33333333333334,6,39,1,0,0,Informational,5.493026103314327,1,"marketing, email marketing, email"
app work home jobs email marketing,141.0,0.755,,78.66666666666666,6,34,1,0,0,Navigational,9.525778308674093,1,"marketing, email marketing, email"
review work home jobs email marketing,447.0,0.755,,81.66666666666667,6,37,1,0,0,Commercial,8.517675963258306,1,"marketing, email marketing, email"
work home jobs email marketing checklist,46.0,0.755,,81.66666666666667,6,40,1,0,0,Navigational,8.266202239440423,1,"marketing, email marketing, email"
work home jobs email marketing template,1889.0,0.755,,75.88888888888889,6,39,1,0,0,Navigational,11.7330890936846,1,"marketing, email marketing, email"
work home jobs email marketing ideas,2416.0,0.755,,99.22222222222223,6,36,1,0,0,Navigational,2.730246165468525,1,"marketing, email marketing, email"
strategy work home jobs email marketing,12.0,0.755,,3.0000000000000004,6,39,1,0,0,Navigational,39.71154694448663,1,"marketing, email marketing, email"
free email marketing course best,1885.0,0.755,,29.333333333333332,5,32,1,0,0,Commercial,30.35280284983382,2,"course, marketing course, email marketing"
how to free email marketing course,1023.0,0.755,,75.0,6,34,1,0,1,Informational,11.545561744436448,2,"course, marketing course, email marketing"
free email marketing course free,147.0,0.755,,81.44444444444444,5,32,1,0,0,Navigational,8.418429896672475,2,"course, marketing course, email marketing"
for beginners free email marketing course,95.0,0.755,,87.33333333333333,6,41,1,0,0,Navigational,6.030264282167967,2,"course, marketing course, email marketing"
free email marketing course tools,58.0,0.755,,6.8888888888888875,5,33,1,0,0,Navigational,38.18483874877053,2,"course, marketing course, email marketing"
free email marketing course 2026,296.0,0.755,,60.44444444444444,5,32,1,1,0,Navigational,16.91187025789159,2,"course, marketing course, email marketing"
vs free email marketing course,118.0,0.755,,14.222222222222221,5,30,1,0,0,Commercial,35.28913240653214,2,"course, marketing course, email marketing"
guide free email marketing course,1615.0,0.755,,55.00000000000001,5,33,1,0,0,Informational,19.916814723239902,2,"course, marketing course, email marketing"
tips free email marketing course,188.0,0.755,,49.77777777777778,5,32,1,0,0,Informational,21.110808340587354,2,"course, marketing course, email marketing"
free email marketing course near me,1148.0,0.755,,76.66666666666667,6,35,1,0,0,Commercial,10.957284642550915,2,"course, marketing course, email marketing"
free email marketing course price,881.0,0.755,,3.4444444444444438,5,33,1,0,0,Commercial,40.0787334210673,2,"course, marketing course, email marketing"
free email marketing course software,55.0,0.755,,61.22222222222222,5,36,1,0,0,Navigational,16.44962406588245,2,"course, marketing course, email marketing"
course free email marketing course,636.0,0.755,,70.88888888888889,5,34,1,0,0,Navigational,12.947312096318498,2,"course, marketing course, email marketing"
examples free email marketing course,478.0,0.755,,39.0,5,36,1,0,0,Informational,25.603783241990698,2,"course, marketing course, email marketing"
app free email marketing course,431.0,0.755,,2.7777777777777777,5,31,1,0,0,Navigational,40.06319765452188,2,"course, marketing course, email marketing"
review free email marketing course,247.0,0.755,,83.55555555555556,5,34,1,0,0,Commercial,7.636697104052935,2,"course, marketing course, email marketing"
free email marketing course checklist,275.0,0.755,,68.11111111111111,5,37,1,0,0,Navigational,13.83203414434169,2,"course, marketing course, email marketing"
free email marketing course template,533.0,0.755,,48.44444444444444,5,36,1,0,0,Navigational,21.86049687271662,2,"course, marketing course, email marketing"
ideas free email marketing course,846.0,0.755,,21.444444444444446,5,33,1,0,0,Navigational,32.85678434292858,2,"course, marketing course, email marketing"
strategy free email marketing course,447.0,0.755,,43.00000000000001,5,36,1,0,0,Navigational,23.984342629924974,2,"course, marketing course, email marketing"
best email marketing software free,3053.0,0.755,,42.333333333333336,5,34,1,0,0,Commercial,25.88527494314875,7,"software, marketing software, strategy"
how to email marketing software free,177.0,0.755,,47.666666666666664,6,36,1,0,1,Informational,21.94835450333106,7,"software, marketing software, strategy"
free email marketing software free,219.0,0.755,,25.88888888888889,5,34,1,0,0,Navigational,30.68580450820863,7,"software, marketing software, strategy"
email marketing software free for beginners,2271.0,0.755,,13.666666666666668,6,43,1,0,0,Navigational,36.86153649254463,7,"software, marketing software, strategy"
email marketing software free tools,144.0,0.755,,52.33333333333333,5,35,1,0,0,Navigational,20.060992991562173,7,"software, marketing software, strategy"
2026 email marketing software free,292.0,0.755,,30.66666666666667,5,34,1,1,0,Navigational,28.820472902929705,7,"software, marketing software, strategy"
vs email marketing software free,57.0,0.755,,59.44444444444444,5,32,1,0,0,Commercial,17.16198941003006,7,"software, marketing software, strategy"
email marketing software free guide,609.0,0.755,,29.333333333333332,5,35,1,0,0,Informational,29.552602172547992,7,"software, marketing software, strategy"
email marketing software free tips,175.0,0.755,,30.11111111111111,5,34,1,0,0,Informational,28.96932249251678,7,"software, marketing software, strategy"
near me email marketing software free,137.0,0.755,,72.66666666666667,6,37,1,0,0,Commercial,11.923269842601094,7,"software, marketing software, strategy"
email marketing software free price,5507.0,0.755,,18.333333333333332,5,35,1,0,0,Commercial,37.024218878932,7,"software, marketing software, strategy"
email marketing software free software,230.0,0.755,,52.666666666666664,5,38,1,0,0,Navigational,19.98159167879826,7,"software, marketing software, strategy"
course email marketing software free,883.0,0.755,,31.333333333333336,5,36,1,0,0,Navigational,28.92443209854824,7,"software, marketing software, strategy"
examples email marketing software free,175.0,0.755,,71.11111111111111,5,38,1,0,0,Informational,12.569322492516779,7,"software, marketing software, strategy"
email marketing software free app,87.0,0.755,,24.444444444444443,5,33,1,0,0,Navigational,31.180802905577526,7,"software, marketing software, strategy"
review email marketing software free,2782.0,0.755,,5.444444444444445,5,36,1,0,0,Commercial,40.470881922258805,7,"software, marketing software, strategy"
checklist email marketing software free,320.0,0.755,,60.66666666666667,5,39,1,0,0,Navigational,16.838032165440676,7,"software, marketing software, strategy"
template email marketing software free,562.0,0.755,,68.66666666666667,5,38,1,0,0,Navigational,13.78979436285695,7,"software, marketing software, strategy"
ideas email marketing software free,3286.0,0.755,,30.0,5,35,1,0,0,Navigational,30.96472642523411,7,"software, marketing software, strategy"
email marketing software free strategy,3009.0,0.755,,5.111111111111111,5,38,1,0,0,Navigational,40.74657070523468,7,"software, marketing software, strategy"
best what is email campaign,100.0,0.755,,81.77777777777777,5,27,1,0,1,Commercial,8.255622086981438,9,"campaign, email campaign, email"
what is email campaign how to,2057.0,0.755,,49.55555555555556,6,29,1,0,1,Informational,22.37177800208378,9,"campaign, email campaign, email"
what is email campaign free,320.0,0.755,,76.77777777777777,5,27,1,0,1,Informational,10.393587720996237,9,"campaign, email campaign, email"
for beginners what is email campaign,824.0,0.755,,85.0,6,36,1,0,1,Informational,7.420765557304882,9,"campaign, email campaign, email"
what is email campaign tools,132.0,0.755,,87.0,5,28,1,0,1,Informational,6.186800926676515,9,"campaign, email campaign, email"
what is email campaign 2026,585.0,0.755,,76.11111111111111,5,27,1,1,1,Informational,10.826440264998903,9,"campaign, email campaign, email"
what is email campaign vs,3208.0,0.755,,40.33333333333333,5,25,1,0,1,Commercial,26.782478003477355,9,"campaign, email campaign, email"
what is email campaign guide,12.0,0.755,,2.333333333333333,5,28,1,0,1,Informational,39.97821361115329,9,"campaign, email campaign, email"
tips what is email campaign,3279.0,0.755,,65.66666666666666,5,27,1,0,1,Informational,16.693669942939714,9,"campaign, email campaign, email"
near me what is email campaign,578.0,0.755,,61.66666666666667,6,30,1,0,1,Commercial,16.59982822714894,9,"campaign, email campaign, email"
price what is email campaign,417.0,0.755,,71.66666666666667,5,28,1,0,1,Commercial,12.498862467710838,9,"campaign, email campaign, email"
what is email campaign software,144.0,0.755,,91.88888888888889,5,31,1,0,1,Informational,4.238770769339951,9,"campaign, email campaign, email"
course what is email campaign,21.0,0.755,,72.44444444444444,5,29,1,0,1,Informational,11.93941321537309,9,"campaign, email campaign, email"
examples what is email campaign,230.0,0.755,,61.77777777777778,5,31,1,0,1,Informational,16.337147234353814,9,"campaign, email campaign, email"
what is email campaign app,1187.0,0.755,,47.44444444444445,5,26,1,0,1,Informational,22.67063107565152,9,"campaign, email campaign, email"
what is email campaign review,65.0,0.755,,81.88888888888889,5,29,1,0,1,Commercial,8.189228564398272,9,"campaign, email campaign, email"
what is email campaign checklist,3928.0,0.755,,36.333333333333336,5,32,1,0,1,Informational,28.8340018966167,9,"campaign, email campaign, email"
template what is email campaign,1243.0,0.755,,55.55555555555556,5,31,1,0,1,Informational,19.461305156229024,9,"campaign, email campaign, email"
what is email campaign ideas,1792.0,0.755,,96.33333333333334,5,28,1,0,1,Informational,3.494481013636656,9,"campaign, email campaign, email"
strategy what is email campaign,917.0,0.755,,94.44444444444444,5,31,1,0,1,Informational,3.7013096157242678,9,"campaign, email campaign, email"
best free email marketing software,675.0,0.755,,91.33333333333333,5,34,1,0,0,Commercial,4.793991862752433,7,"software, marketing software, strategy"
free email marketing software how to,100.0,0.755,,22.0,6,36,1,0,1,Informational,32.166733198092544,7,"software, marketing software, strategy"
free free email marketing software,94.0,0.755,,15.111111111111114,5,34,1,0,0,Navigational,34.9185260545386,7,"software, marketing software, strategy"
free email marketing software for beginners,74.0,0.755,,99.8888888888889,6,43,1,0,0,Navigational,0.9948726130625066,7,"software, marketing software, strategy"
free email marketing software tools,331.0,0.755,,56.111111111111114,5,35,1,0,0,Navigational,18.66715266936364,7,"software, marketing software, strategy"
free email marketing software 2026,44.0,0.755,,76.33333333333334,5,34,1,1,0,Navigational,10.39828133973726,7,"software, marketing software, strategy"
vs free email marketing software,589.0,0.755,,87.88888888888889,5,32,1,0,0,Commercial,6.117837619960794,7,"software, marketing software, strategy"
guide free email marketing software,53.0,0.755,,64.77777777777777,5,35,1,0,0,Informational,15.026147610623731,7,"software, marketing software, strategy"
free email marketing software tips,367.0,0.755,,67.0,5,34,1,0,0,Informational,14.334173308465047,7,"software, marketing software, strategy"
free email marketing software near me,2066.0,0.755,,40.33333333333333,6,37,1,0,0,Commercial,26.066310939636907,7,"software, marketing software, strategy"
free email marketing software price,693.0,0.755,,96.55555555555556,5,35,1,0,0,Commercial,2.716391071192026,7,"software, marketing software, strategy"
software free email marketing software,1603.0,0.755,,82.66666666666667,5,38,1,0,0,Navigational,8.842622658354248,7,"software, marketing software, strategy"
